frame_time,score
2023-10-15T15:01:24Z,0.15730860784558232
2023-10-15T15:11:33Z,0.15291819639133664
2023-10-15T15:22:03Z,0.15416593510661694
2023-10-15T15:32:33Z,0.1568223590571178
2023-10-15T15:43:26Z,0.15674862274173376
2023-10-15T15:53:36Z,0.15992991745629515
2023-10-15T16:04:29Z,0.15986894077658154
2023-10-15T16:14:33Z,0.1603150258772132
2023-10-15T16:25:23Z,0.1570734208893474
2023-10-15T16:35:40Z,0.15955465369793484
2023-10-15T16:46:26Z,0.18885534733454348
2023-10-15T16:56:37Z,0.18254893063841393
2023-10-15T17:07:23Z,0.17697350554054628
2023-10-15T17:17:33Z,0.1699308801866529
2023-10-15T17:28:27Z,0.16453078187967146
2023-10-15T17:38:33Z,0.1693203818715995
2023-10-15T17:49:23Z,0.16879459214740555
2023-10-15T17:59:33Z,0.16703453735046883
2023-10-15T18:10:24Z,0.14671794450071368
2023-10-15T18:20:33Z,0.9196905768594481
2023-10-15T18:31:23Z,0.9168054169245997
2023-10-15T18:41:33Z,0.9188842070999597
2023-10-15T18:52:23Z,0.9148578510993859
2023-10-15T19:02:35Z,0.09007706322483179
2023-10-15T19:13:23Z,0.08144471674950877
2023-10-15T19:23:42Z,0.07957335876396746
2023-10-15T19:34:25Z,0.07455503709249277
2023-10-15T19:44:39Z,0.06465793461490768
2023-10-15T19:55:24Z,0.05010331355041613
2023-10-15T20:05:40Z,0.030863747156482116
2023-10-15T20:16:33Z,0.001342944810209305
2023-10-15T20:26:35Z,0.0015116287475701973
2023-10-15T20:37:27Z,0.0011761111248402918
2023-10-15T20:47:40Z,0.0012094373645297914
2023-10-15T20:58:30Z,0.001436359105522016
2023-10-15T21:08:39Z,0.0014275426621797522
2023-10-15T21:19:13Z,0.0014940486406678872
2023-10-15T21:29:36Z,0.0012954755619591224
2023-10-15T21:40:23Z,0.0015659803314419963
2023-10-15T21:50:33Z,0.0014558873783112678
2023-10-15T22:01:24Z,0.0012766556234434874
2023-10-15T22:11:33Z,0.013095689723225869
2023-10-15T22:22:07Z,0.0012498175974503878
2023-10-15T22:32:36Z,0.001456987861434134
2023-10-15T22:43:23Z,0.0013812986941076064
2023-10-15T22:53:33Z,0.0011800513575545356
2023-10-15T23:04:23Z,0.001361844904936262
2023-10-15T23:14:33Z,0.0015014503885388906
2023-10-15T23:25:24Z,0.001342874272743339
2023-10-15T23:35:33Z,0.0011974107265825776
2023-10-15T23:46:23Z,0.00149944352364181
2023-10-15T23:56:33Z,0.0014558338586255547
2023-10-16T00:07:23Z,0.0012562690626068216
2023-10-16T00:17:33Z,0.0013713630234207447
2023-10-16T00:28:23Z,0.0013856880482397648
2023-10-16T00:38:33Z,0.001301555102295002
2023-10-16T00:49:23Z,0.001308116813071325
2023-10-16T00:59:33Z,0.0014729510325781456
2023-10-16T01:10:23Z,0.001481184185336459
2023-10-16T01:20:33Z,0.0014815701683233036
2023-10-16T01:31:23Z,0.0015228821863712426
2023-10-16T01:41:33Z,0.0013654598267497768
2023-10-16T01:52:24Z,0.001342119817818898
2023-10-16T02:02:33Z,0.0014201105782656875
2023-10-16T02:13:23Z,0.0014606239938143356
2023-10-16T02:23:33Z,0.0013661348653663775
2023-10-16T02:34:23Z,0.0016262570624549508
2023-10-16T02:44:33Z,0.0014098626683064113
2023-10-16T02:55:23Z,0.001460010367187332
2023-10-16T03:05:33Z,0.0014215489506486073
2023-10-16T03:16:23Z,0.0014795867337033769
2023-10-16T03:26:33Z,0.001581612765726357
2023-10-16T03:37:23Z,0.0014708156711084456
2023-10-16T03:47:33Z,0.001417323608456547
2023-10-16T03:58:23Z,0.0010953094710381996
2023-10-16T04:08:33Z,0.0012122001641582884
2023-10-16T04:19:13Z,0.0015396752825955836
2023-10-16T04:29:33Z,0.0015189602046097282
2023-10-16T04:40:23Z,0.0012820238698918005
2023-10-16T04:50:33Z,0.0014467897716431268
2023-10-16T05:01:23Z,0.0014710985608758008
2023-10-16T05:11:33Z,0.0014204894088521397
2023-10-16T05:22:03Z,0.001224669511026515
2023-10-16T05:32:33Z,0.0015831788947784026
2023-10-16T05:43:23Z,0.0012795548119484909
2023-10-16T05:53:33Z,0.0013108650612645403
2023-10-16T06:04:27Z,0.0014949828921401959
2023-10-16T06:14:33Z,0.012511861722708274
2023-10-16T06:25:23Z,0.011988587670377542
2023-10-16T06:35:33Z,0.009589782823461273
2023-10-16T06:46:23Z,0.008430228765632264
2023-10-16T06:56:33Z,0.006308848758898445
